# timestamp tx ty tz qx qy qz qw
1741150356.403453827 353894.586889 4032258.384958 0.224854 0.0 0.0 0.0 1.0
1741150356.504311085 353894.639969 4032258.397228 0.228828 0.0 0.0 0.0 1.0
1741150356.504311085 353894.639969 4032258.397228 0.228828 0.0 0.0 0.0 1.0
1741150356.706054688 353894.745877 4032258.412112 0.216758 0.0 0.0 0.0 1.0
1741150356.706054688 353894.745877 4032258.412112 0.216758 0.0 0.0 0.0 1.0
1741150356.907760143 353894.851918 4032258.439491 0.205303 0.0 0.0 0.0 1.0
1741150357.008617640 353894.910402 4032258.460789 0.202754 0.0 0.0 0.0 1.0
1741150357.109494686 353894.968680 4032258.478741 0.191672 0.0 0.0 0.0 1.0
1741150357.210356712 353895.025587 4032258.492333 0.161825 0.0 0.0 0.0 1.0
1741150357.311198711 353895.086312 4032258.506387 0.157013 0.0 0.0 0.0 1.0
1741150357.412053347 353895.153033 4032258.520902 0.152860 0.0 0.0 0.0 1.0
1741150357.512911320 353895.219343 4032258.538015 0.146758 0.0 0.0 0.0 1.0
1741150357.613806248 353895.289817 4032258.564999 0.156455 0.0 0.0 0.0 1.0
1741150357.714645386 353895.372445 4032258.595683 0.162068 0.0 0.0 0.0 1.0
1741150357.714645386 353895.372445 4032258.595683 0.162068 0.0 0.0 0.0 1.0
1741150357.916351795 353895.550120 4032258.647583 0.151059 0.0 0.0 0.0 1.0
1741150357.916351795 353895.550120 4032258.647583 0.151059 0.0 0.0 0.0 1.0
1741150358.017207146 353895.634013 4032258.664969 0.136305 0.0 0.0 0.0 1.0
1741150358.118074656 353895.717878 4032258.685206 0.134315 0.0 0.0 0.0 1.0
1741150358.218935013 353895.800169 4032258.697905 0.115570 0.0 0.0 0.0 1.0
1741150358.319791555 353895.880842 4032258.712086 0.116654 0.0 0.0 0.0 1.0
1741150358.420725822 353895.965281 4032258.730130 0.111596 0.0 0.0 0.0 1.0
1741150358.521515369 353896.053622 4032258.741293 0.107055 0.0 0.0 0.0 1.0
1741150358.622421980 353896.136986 4032258.753847 0.090576 0.0 0.0 0.0 1.0
1741150358.723251581 353896.221197 4032258.775362 0.102013 0.0 0.0 0.0 1.0
1741150358.824110985 353896.307961 4032258.790185 0.098529 0.0 0.0 0.0 1.0
1741150358.924953461 353896.397094 4032258.811437 0.100512 0.0 0.0 0.0 1.0
1741150359.025829315 353896.475778 4032258.837442 0.101180 0.0 0.0 0.0 1.0
1741150359.126691818 353896.555959 4032258.861125 0.102163 0.0 0.0 0.0 1.0
1741150359.227533102 353896.634227 4032258.887905 0.104325 0.0 0.0 0.0 1.0
1741150359.227533102 353896.634227 4032258.887905 0.104325 0.0 0.0 0.0 1.0
1741150359.429283142 353896.791295 4032258.940364 0.093647 0.0 0.0 0.0 1.0
1741150359.530110598 353896.865134 4032258.973703 0.128860 0.0 0.0 0.0 1.0
1741150359.631037235 353896.941610 4032258.995033 0.130678 0.0 0.0 0.0 1.0
1741150359.731834412 353897.020072 4032259.021603 0.122914 0.0 0.0 0.0 1.0
1741150359.832690716 353897.098504 4032259.049802 0.142857 0.0 0.0 0.0 1.0
1741150359.933559895 353897.177805 4032259.067661 0.144879 0.0 0.0 0.0 1.0
1741150360.034417629 353897.266523 4032259.087652 0.150610 0.0 0.0 0.0 1.0
1741150360.135277510 353897.346457 4032259.112019 0.145772 0.0 0.0 0.0 1.0
1741150360.236133099 353897.434489 4032259.140270 0.159246 0.0 0.0 0.0 1.0
1741150360.336992264 353897.520008 4032259.156663 0.156244 0.0 0.0 0.0 1.0
1741150360.437853336 353897.594987 4032259.174708 0.136843 0.0 0.0 0.0 1.0
1741150360.437853336 353897.594987 4032259.174708 0.136843 0.0 0.0 0.0 1.0
1741150360.639604092 353897.748495 4032259.228349 0.118309 0.0 0.0 0.0 1.0
1741150360.740432739 353897.816715 4032259.231087 0.116266 0.0 0.0 0.0 1.0
1741150360.841297626 353897.878397 4032259.245588 0.108662 0.0 0.0 0.0 1.0
1741150360.942151070 353897.945899 4032259.259588 0.102977 0.0 0.0 0.0 1.0
1741150360.942151070 353897.945899 4032259.259588 0.102977 0.0 0.0 0.0 1.0
1741150360.942151070 353897.945899 4032259.259588 0.102977 0.0 0.0 0.0 1.0
1741150361.244738340 353898.156382 4032259.369351 0.081547 0.0 0.0 0.0 1.0
1741150361.345591784 353898.227549 4032259.360247 0.070850 0.0 0.0 0.0 1.0
